frac, phi, Eg, dge, Ed, s, Ce, ge, Y
0.229583,0.5,110.9225,0.675960263,5000,0.9,0.841612,2.84578,1
0.238174,0.55,91.6288,0.693462018,10000,0.95,0.81447,2.87153,1
0.21414,0.45,155.8992,0.6310142383,7000,0.8,0.887847,2.83548,1
0.232821,0.45,138.3164,0.6604690733,10000,1,0.803377,2.84424,1
0.233589,0.5,110.6226,0.7035811824,5000,0.95,0.828949,2.82572,1
0.228356,0.5,114.6701,0.6770318786,5000,0.9,0.846172,2.84166,1
0.224547,0.5,128.4635,0.6559813029,10000,0.9,0.851235,2.85555,1
0.224922,0.5,129.5899,0.6839485713,7000,0.9,0.861777,2.82657,1
0.202657,0.4,158.0457,0.6286322586,3000,0.65,0.929074,2.79378,1
0.217339,0.5,120.4799,0.6461093414,7000,0.8,0.884191,2.85624,1
0.250974,0.55,75.2467,0.6911603688,10000,1,0.762545,2.89784,1
0.229619,0.45,145.3035,0.6782034006,7000,0.95,0.835493,2.81421,1
0.237942,0.55,96.3299,0.68484867,10000,0.95,0.817774,2.87436,1
0.239311,0.5,115.868,0.7095708486,5000,1,0.81394,2.82142,1
0.235807,0.5,103.8354,0.664178069,10000,0.95,0.806975,2.8728,1
0.239242,0.5,108.12,0.7079903481,5000,1,0.805651,2.83159,1
0.214746,0.45,138.1828,0.6468786019,5000,0.8,0.88247,2.8284,1
0.207972,0.4,181.3686,0.6104577661,10000,0.75,0.895292,2.82717,1
0.22266,0.5,114.3049,0.6514532296,7000,0.85,0.858789,2.86215,1
0.210136,0.45,142.6362,0.6340994309,5000,0.75,0.90133,2.82959,1
0.19605,0.4,181.8745,0.5792168426,7000,0.6,0.9395,2.83281,1
0.213873,0.45,161.1985,0.6115087731,10000,0.8,0.884124,2.85393,1
0.230144,0.55,90.1778,0.6910637681,10000,0.9,0.835439,2.86974,1
0.237861,0.5,117.1713,0.686925179,10000,1,0.807129,2.84793,1
0.227107,0.45,134.9808,0.6499246875,10000,0.95,0.818022,2.85193,1
0.243407,0.55,97.4436,0.7193177144,10000,1,0.808085,2.84644,1
0.23713,0.5,120.3198,0.7170385455,5000,1,0.822146,2.81136,1
0.231413,0.5,119.5438,0.6660862703,10000,0.95,0.824511,2.85837,1
0.227117,0.5,125.2604,0.6692627859,7000,0.9,0.852719,2.84221,1
0.23111,0.45,135.8618,0.6746983277,7000,1,0.806668,2.83036,1
0.23693,0.5,124.6088,0.6971967826,10000,1,0.817966,2.83042,1
0.189382,0.35,194.8836,0.5327984149,10000,0.5,0.943184,2.85,1
0.197496,0.45,132.1562,0.5960619551,5000,0.6,0.941474,2.84985,1
0.235535,0.45,138.6551,0.6744007778,7000,1,0.808377,2.82903,1
0.219148,0.45,142.3993,0.6703063618,5000,0.85,0.872278,2.80885,1
0.219824,0.45,152.6934,0.6352184398,10000,0.85,0.866502,2.84031,1
0.212396,0.5,130.3684,0.6073647171,10000,0.75,0.900281,2.88103,1
0.232373,0.5,112.7349,0.6925091996,7000,0.95,0.826582,2.83863,1
0.235309,0.5,123.0756,0.7032439883,7000,1,0.819343,2.8258,1
0.231818,0.5,119.4327,0.6772610592,10000,0.95,0.828191,2.8468,1
0.244869,0.55,96.9485,0.7081245262,10000,1,0.803938,2.85645,1
0.242478,0.55,100.6619,0.7163346643,7000,1,0.812539,2.84333,1
0.218623,0.45,143.5211,0.6406117184,10000,0.85,0.86238,2.84053,1
0.230647,0.5,127.3664,0.6968849629,7000,0.95,0.842857,2.82164,1
0.236432,0.45,131.2143,0.6663592534,10000,1,0.798368,2.84228,1
0.20006,0.45,153.283,0.5874084733,10000,0.65,0.930149,2.86136,1
0.241669,0.5,105.11,0.6820904007,10000,1,0.791631,2.86048,1
0.226655,0.5,118.5622,0.6971357806,5000,0.9,0.856746,2.81808,1
0.23535,0.45,143.2025,0.6645470942,10000,1,0.807825,2.83899,1
0.237208,0.5,116.2312,0.7265845734,5000,1,0.8207,2.80514,1
0.219492,0.45,140.9274,0.6553076829,5000,0.85,0.866761,2.82501,1
0.224384,0.6,74.2307,0.6560693627,10000,0.8,0.860792,2.92193,1
0.240364,0.5,114.5774,0.6907059661,7000,1,0.806069,2.84311,1
0.239024,0.5,115.2536,0.705623944,5000,1,0.812931,2.82641,1
0.212826,0.45,151.9918,0.6310693263,10000,0.8,0.884723,2.84035,1
0.233231,0.5,106.5028,0.6819130726,7000,0.95,0.816122,2.8524,1
0.233177,0.5,115.0066,0.70395871,5000,0.95,0.833541,2.82174,1
0.230943,0.5,126.807,0.6802581027,10000,0.95,0.836078,2.84033,1
0.200607,0.45,144.6277,0.6040474347,5000,0.65,0.931891,2.84362,1
0.216108,0.45,147.9813,0.6270838865,7000,0.8,0.881409,2.84251,1
0.223558,0.45,149.9241,0.6593652122,7000,0.9,0.853417,2.82372,1
0.191975,0.35,192.9019,0.54949088,5000,0.5,0.946848,2.82918,1
0.21909,0.45,139.1971,0.6749837463,5000,0.85,0.871359,2.80516,1
0.235304,0.45,137.6872,0.6714758038,7000,1,0.807083,2.83365,1
0.201214,0.45,134.0161,0.6045967455,5000,0.65,0.925799,2.84791,1
0.240685,0.5,105.1062,0.6797749947,10000,1,0.790985,2.86458,1
0.237082,0.5,119.1128,0.6788820855,10000,1,0.806658,2.85233,1
0.239192,0.5,114.2421,0.7125090187,5000,1,0.813305,2.82018,1
0.22945,0.5,101.2476,0.6808900421,5000,0.9,0.832682,2.84984,1
0.199491,0.4,160.0193,0.6244324836,3000,0.6,0.94418,2.78605,1
0.206771,0.45,135.1242,0.6584757752,3000,0.7,0.924805,2.79696,1
0.227213,0.5,109.8505,0.6519238178,10000,0.9,0.831473,2.87525,1
0.232478,0.5,107.445,0.6764513381,10000,0.95,0.815308,2.85898,1
0.238977,0.5,110.9938,0.7098167968,5000,1,0.809591,2.82461,1
0.224825,0.45,134.5285,0.6635453669,7000,0.9,0.84325,2.82872,1
0.239387,0.5,112.1131,0.6795071034,10000,1,0.798726,2.85845,1
0.235531,0.45,138.3676,0.6805135875,7000,1,0.8104,2.82272,1
0.246429,0.55,91.8314,0.6985698946,10000,1,0.79347,2.87078,1
0.224882,0.45,139.6365,0.6745491171,5000,0.9,0.851525,2.81446,1
0.239693,0.5,114.309,0.7150556696,5000,1,0.814654,2.81871,1
0.226884,0.55,88.6728,0.6831294018,5000,0.85,0.854413,2.8687,1
0.193434,0.4,158.0781,0.56442637,5000,0.55,0.944422,2.84829,1
0.20495,0.45,151.879,0.5952420914,10000,0.7,0.913216,2.86136,1
0.254434,0.6,68.9742,0.7213156479,10000,1,0.772587,2.89469,1
0.202526,0.45,153.0886,0.5912750856,7000,0.65,0.931415,2.85456,1
0.197662,0.35,199.6547,0.5788779363,5000,0.6,0.927362,2.81247,1
0.193922,0.45,149.5548,0.5695311872,10000,0.55,0.958496,2.86298,1
0.226103,0.4,178.6751,0.6358311036,10000,0.95,0.825674,2.82831,1
0.211455,0.4,176.567,0.6450783503,5000,0.8,0.887516,2.79692,1
0.228074,0.45,141.0229,0.672566869,7000,0.95,0.831219,2.82282,1
0.213639,0.45,135.5517,0.6457851474,5000,0.8,0.88043,2.83131,1
0.1946,0.4,164.4345,0.5815801976,5000,0.6,0.934885,2.83381,1
0.221485,0.5,119.6966,0.6442895624,10000,0.85,0.860244,2.86773,1
0.220123,0.45,130.8911,0.6992023586,3000,0.85,0.874828,2.78262,1
0.231942,0.5,122.0853,0.6896768846,7000,0.95,0.834948,2.83158,1
0.238898,0.55,91.4889,0.6974415913,7000,0.95,0.816025,2.86556,1
0.206044,0.45,138.6636,0.6213208693,5000,0.7,0.914232,2.83692,1
0.238227,0.5,121.0658,0.7115266417,5000,1,0.820573,2.81593,1
0.195036,0.35,180.2541,0.5816051988,3000,0.55,0.939224,2.80265,1
0.231944,0.5,112.6046,0.7019289537,7000,0.95,0.829867,2.82795,1
0.23136,0.5,128.4981,0.6711984571,10000,0.95,0.834075,2.84683,1
0.200914,0.4,160.4265,0.5910408244,5000,0.65,0.919059,2.83578,1
0.223446,0.45,130.6625,0.650499692,7000,0.9,0.836038,2.84489,1
0.239486,0.55,90.3383,0.6863617795,10000,0.95,0.810692,2.87974,1
0.230104,0.45,143.1182,0.6846491739,5000,0.95,0.836728,2.80668,1
0.226095,0.55,98.3133,0.6867562748,5000,0.85,0.868133,2.85285,1
0.238859,0.5,115.316,0.6969556205,7000,1,0.808879,2.8373,1
0.22628,0.5,122.53,0.6790430672,5000,0.9,0.854451,2.83496,1
0.18517,0.35,184.1164,0.532315334,7000,0.5,0.940985,2.85345,1
0.199529,0.4,180.6956,0.5817745548,10000,0.65,0.922588,2.84009,1
0.208913,0.45,140.0624,0.6339871215,5000,0.75,0.899747,2.83335,1
0.234065,0.45,143.524,0.6698834675,10000,1,0.810252,2.833,1
0.215364,0.5,118.326,0.6318354784,7000,0.8,0.878046,2.87165,1
0.229075,0.5,112.9588,0.6751746415,5000,0.9,0.843818,2.84384,1
0.207427,0.45,148.0785,0.6197939281,7000,0.75,0.899699,2.84565,1
0.224096,0.45,149.765,0.652501198,7000,0.9,0.850424,2.83085,1
0.229565,0.45,145.7245,0.6685531952,10000,0.95,0.832018,2.82506,1
0.239557,0.5,114.6171,0.7108280824,7000,1,0.812721,2.82412,1
0.220063,0.45,140.1718,0.646261709,5000,0.85,0.863994,2.83486,1
0.192088,0.35,188.2546,0.5498971867,5000,0.5,0.946454,2.82855,1
0.200455,0.4,167.8067,0.6018366546,5000,0.65,0.924335,2.82092,1
0.227711,0.5,121.5992,0.6827341133,7000,0.9,0.854219,2.83232,1
0.233667,0.5,114.2675,0.7025648351,5000,0.95,0.83227,2.82456,1
0.184206,0.35,199.9922,0.5215355598,10000,0.5,0.942695,2.86035,1
0.232395,0.5,117.7577,0.6715895242,10000,0.95,0.824447,2.85444,1
0.217362,0.5,105.6273,0.6410816298,7000,0.8,0.868554,2.8722,1
0.19767,0.4,169.735,0.5953370978,5000,0.6,0.940015,2.81732,1
0.216887,0.5,109.212,0.6589245841,5000,0.8,0.878336,2.84993,1
0.230004,0.5,124.1053,0.7055373,5000,0.95,0.843909,2.81343,1
0.191673,0.35,186.8865,0.5571972309,5000,0.5,0.94708,2.82277,1
0.22517,0.45,141.3807,0.6470204313,7000,0.9,0.843187,2.84224,1
0.187498,0.35,184.6326,0.546765518,5000,0.5,0.945167,2.83586,1
0.202412,0.4,156.2883,0.6198265094,3000,0.65,0.926085,2.80279,1
0.210425,0.45,135.2402,0.6702094757,3000,0.75,0.908956,2.79269,1
0.20906,0.5,111.704,0.6267393979,5000,0.7,0.91345,2.86481,1
0.233481,0.5,116.8062,0.667200263,7000,0.95,0.822392,2.85799,1
0.228897,0.45,139.0042,0.6737595515,10000,0.95,0.82897,2.82411,1
0.208098,0.45,154.4337,0.6264135557,7000,0.75,0.905028,2.83551,1
0.233601,0.45,138.0683,0.6766799742,10000,1,0.808344,2.83055,1
0.237202,0.45,140.0381,0.6486757194,10000,1,0.799566,2.85416,1
0.228749,0.5,107.1342,0.6639671378,7000,0.9,0.833492,2.86215,1
0.198245,0.4,172.6876,0.594211449,5000,0.6,0.940304,2.81725,1
0.211306,0.5,123.2933,0.6339071752,7000,0.75,0.90351,2.85813,1
0.240006,0.5,107.3276,0.710559131,5000,1,0.805454,2.83008,1
0.193564,0.35,181.0042,0.5865909971,3000,0.5,0.952687,2.78537,1
0.228182,0.45,152.0312,0.6681669672,7000,0.95,0.837048,2.82063,1
0.185111,0.4,165.4374,0.5332558264,10000,0.5,0.953718,2.87385,1
0.225226,0.5,121.8168,0.6627577385,10000,0.9,0.846936,2.85426,1
0.204607,0.4,168.7801,0.6107265783,5000,0.7,0.909821,2.82029,1
0.238026,0.5,121.6671,0.6963672733,10000,1,0.81474,2.83279,1
0.216963,0.5,125.1901,0.637927943,7000,0.8,0.885312,2.85959,1
0.187821,0.35,199.9999,0.5291258767,10000,0.5,0.943526,2.85345,1
0.237628,0.5,123.4017,0.682525204,10000,1,0.81156,2.84547,1
0.219205,0.45,145.693,0.6436605844,7000,0.85,0.865179,2.83658,1
0.235574,0.45,138.8436,0.6805617989,7000,1,0.810678,2.82314,1
0.222742,0.45,147.6789,0.6786233189,5000,0.9,0.858742,2.80597,1
0.216146,0.45,151.6482,0.6468926959,10000,0.85,0.870178,2.8313,1
0.243516,0.55,89.9411,0.7388053954,5000,1,0.805925,2.83377,1
0.240383,0.5,109.4122,0.6995417544,5000,1,0.804408,2.83691,1
0.229655,0.5,122.4589,0.6648807915,10000,0.95,0.826576,2.85968,1
0.219977,0.45,147.8883,0.6387395295,10000,0.85,0.864783,2.84019,1
0.234361,0.45,146.949,0.6779305381,7000,1,0.815747,2.82055,1
0.215569,0.45,128.2351,0.6445097903,5000,0.8,0.874666,2.83634,1
0.239279,0.5,112.7211,0.6965158322,10000,1,0.805474,2.83973,1
0.238843,0.5,122.3967,0.6861980015,10000,1,0.812197,2.84219,1
0.23914,0.5,106.7866,0.6888346973,10000,1,0.796346,2.85368,1
0.228972,0.45,147.8994,0.6669660546,7000,0.95,0.833112,2.8245,1
0.19288,0.35,194.0948,0.5580697466,5000,0.5,0.947821,2.81773,1
0.241791,0.5,111.7663,0.6810357618,10000,1,0.799014,2.85616,1
0.212411,0.45,143.7754,0.6345362809,7000,0.8,0.881812,2.83925,1
0.215901,0.45,133.4351,0.6822759131,3000,0.8,0.891732,2.78928,1
0.232871,0.45,149.7602,0.6629189524,10000,1,0.812292,2.83606,1
0.234758,0.45,144.8553,0.6577608533,10000,1,0.80693,2.84459,1
0.231551,0.5,117.2399,0.6953294064,7000,0.95,0.832145,2.83102,1
0.207379,0.45,152.8956,0.611101748,10000,0.75,0.898918,2.8525,1
0.243443,0.55,96.9848,0.7003396648,10000,1,0.801692,2.86477,1
0.240193,0.5,111.7991,0.6775899408,10000,1,0.79763,2.85952,1
0.23402,0.45,140.642,0.6614860607,10000,1,0.804685,2.84287,1
0.196338,0.4,174.0532,0.5912972557,5000,0.6,0.940096,2.82303,1
0.190037,0.35,190.3564,0.5461131085,7000,0.5,0.945421,2.83606,1
0.218196,0.5,111.9287,0.6389178345,7000,0.8,0.874051,2.86974,1
0.217482,0.45,152.4378,0.6732161952,5000,0.85,0.879662,2.79908,1
0.22431,0.45,137.1656,0.6666980904,5000,0.9,0.847652,2.82301,1
0.225132,0.45,131.6795,0.6689449742,5000,0.9,0.843924,2.8243,1
0.228642,0.5,113.3142,0.6961216448,5000,0.9,0.851141,2.82345,1
0.228411,0.45,148.0975,0.6793013679,5000,0.95,0.839309,2.8111,1
0.223432,0.45,139.0948,0.6676504478,7000,0.9,0.847651,2.82232,1
0.210539,0.45,144.9616,0.6140834924,7000,0.75,0.895929,2.85135,1
0.194063,0.35,176.9894,0.5902170287,3000,0.5,0.951983,2.78445,1
0.209992,0.45,138.0586,0.6255897083,5000,0.75,0.896347,2.8425,1
0.236079,0.55,99.2498,0.7234935721,5000,0.95,0.836351,2.83171,1
0.232687,0.4,157.0715,0.6860245747,5000,1,0.811931,2.79184,1
0.227081,0.5,115.9929,0.6841494981,5000,0.9,0.849765,2.83412,1
0.227131,0.55,91.5887,0.6581188706,10000,0.85,0.849663,2.89228,1
0.238103,0.5,117.4394,0.7188371007,5000,1,0.819204,2.8124,1
0.234737,0.5,111.1507,0.6912385601,5000,0.95,0.824949,2.8377,1
0.237801,0.5,120.4514,0.7034314582,5000,1,0.817326,2.82565,1
0.212061,0.45,132.8606,0.658129306,3000,0.75,0.903175,2.80567,1
0.196714,0.4,160.337,0.5796183193,5000,0.6,0.932933,2.83927,1
0.229239,0.45,150.398,0.670439779,7000,0.95,0.83657,2.8179,1
0.218132,0.45,151.4727,0.6438129668,10000,0.85,0.868992,2.83539,1
0.239292,0.5,115.6793,0.7059385304,7000,1,0.81227,2.82807,1
0.231861,0.5,126.0058,0.6686696278,10000,0.95,0.831484,2.85064,1
0.194252,0.4,156.1181,0.593889475,3000,0.55,0.952108,2.81278,1
0.224873,0.45,140.2119,0.6445377445,10000,0.9,0.8411,2.84703,1
0.237433,0.5,119.4568,0.7210949214,5000,1,0.82205,2.80887,1
0.192619,0.4,158.2576,0.5526185394,5000,0.5,0.957121,2.84931,1
0.238434,0.5,120.2982,0.6914120314,7000,1,0.812011,2.83896,1
0.23423,0.45,134.5606,0.6649562805,10000,1,0.80142,2.84354,1
0.224216,0.5,103.1441,0.6529161365,7000,0.85,0.846938,2.87119,1
0.236861,0.5,121.0868,0.722202719,5000,1,0.824326,2.80611,1
0.230776,0.45,135.3971,0.6853435986,5000,0.95,0.831206,2.81106,1
0.23069,0.55,96.067,0.7095505473,5000,0.9,0.850467,2.84035,1
0.230472,0.45,142.7415,0.6576099468,10000,0.95,0.825762,2.83825,1
0.197015,0.4,165.6673,0.5865736859,5000,0.6,0.936342,2.82948,1
0.235505,0.55,102.7866,0.6971455509,10000,0.95,0.831512,2.8558,1
0.20619,0.45,144.8835,0.6165858367,7000,0.7,0.915685,2.84099,1
0.214306,0.45,141.8317,0.6410492519,5000,0.8,0.88308,2.83011,1
0.215922,0.45,148.1322,0.6440880859,5000,0.8,0.887361,2.82461,1
0.192606,0.35,194.4707,0.5604330637,5000,0.5,0.949326,2.81499,1
0.213917,0.45,144.8997,0.6305038216,7000,0.8,0.880802,2.84277,1
0.191517,0.35,200,0.5578073806,5000,0.5,0.949466,2.81839,1
0.201016,0.45,146.0106,0.6044793761,5000,0.65,0.932428,2.84441,1
0.202997,0.45,150.1656,0.6116820434,5000,0.65,0.936207,2.83151,1
0.233951,0.5,107.5759,0.7026729419,5000,0.95,0.824846,2.82866,1
0.23763,0.5,121.9905,0.6984438774,7000,1,0.816423,2.83076,1
0.191155,0.35,159.3828,0.5814608209,3000,0.5,0.947482,2.80131,1
0.244517,0.55,94.103,0.7083040498,10000,1,0.800266,2.85956,1
0.238035,0.5,121.1066,0.7075203794,7000,1,0.818527,2.82103,1
0.211279,0.45,147.8901,0.6203586961,7000,0.75,0.89917,2.84229,1
0.213694,0.45,147.308,0.6249046563,7000,0.8,0.880646,2.84606,1
0.191144,0.35,198.3975,0.5487269441,7000,0.5,0.947347,2.83106,1
0.228647,0.45,147.635,0.6606617495,10000,0.95,0.830679,2.83226,1
0.223037,0.5,106.6253,0.6559660737,7000,0.85,0.852666,2.8644,1
0.225462,0.45,140.1409,0.6450944049,7000,0.9,0.84133,2.84356,1
0.222962,0.45,149.5741,0.6464954266,7000,0.9,0.848591,2.83848,1
0.218614,0.45,149.5736,0.6545452393,10000,0.9,0.851713,2.83381,1
0.22635,0.5,115.4974,0.693869903,5000,0.9,0.852764,2.82442,1
0.216793,0.4,167.6812,0.6412913952,5000,0.85,0.862825,2.81099,1
0.208934,0.45,153.3089,0.6248826919,7000,0.75,0.904451,2.83499,1
0.227594,0.5,113.915,0.6780884785,7000,0.9,0.844569,2.84284,1
0.225197,0.45,144.8714,0.6451303922,10000,0.9,0.844269,2.84371,1
0.226811,0.5,116.5303,0.6666947347,10000,0.9,0.843162,2.85434,1
0.200826,0.45,148.9452,0.5958988205,10000,0.65,0.930699,2.8529,1
0.23908,0.5,116.7153,0.7086955276,7000,1,0.81475,2.82239,1
0.2232,0.45,147.6282,0.6900713548,5000,0.9,0.861895,2.79306,1
0.225727,0.55,92.7564,0.6797798846,7000,0.85,0.858406,2.86812,1
0.232627,0.5,112.8141,0.6886199789,7000,0.95,0.825249,2.84171,1
0.218528,0.45,143.0583,0.663716654,5000,0.85,0.871275,2.8155,1
0.217062,0.5,119.0159,0.6719164832,5000,0.8,0.891332,2.82894,1
0.233161,0.5,117.422,0.7038421861,5000,0.95,0.836307,2.81937,1
0.21414,0.45,138.9203,0.6449481104,5000,0.8,0.882631,2.82905,1
0.229972,0.45,145.3409,0.6532323262,10000,0.95,0.82619,2.84177,1
0.254667,0.65,57.1354,0.7123720372,10000,0.95,0.778055,2.93166,1
0.235303,0.45,142.9494,0.6734636432,7000,1,0.811516,2.82848,1
0.214767,0.5,127.6808,0.6341782451,10000,0.8,0.885366,2.86377,1
0.236649,0.5,111.5118,0.665379323,10000,0.95,0.815712,2.86424,1
0.231209,0.5,121.2621,0.6993606688,7000,0.95,0.837843,2.8223,1
0.238675,0.5,117.94,0.7144650862,5000,1,0.818302,2.81452,1
0.213397,0.45,144.9531,0.6284382122,7000,0.8,0.880573,2.84197,1
0.238445,0.5,122.1043,0.6898253109,10000,1,0.813054,2.84006,1
0.234781,0.45,131.2349,0.6853629919,7000,1,0.805878,2.8226,1
0.225805,0.45,135.3107,0.6524287827,5000,0.9,0.840919,2.83774,1
0.228135,0.5,117.576,0.6626460999,7000,0.9,0.84367,2.85433,1
0.201376,0.4,178.4566,0.6004825365,5000,0.65,0.928299,2.81822,1
0.23861,0.5,120.9782,0.6744377559,10000,1,0.806406,2.85674,1
0.238772,0.5,119.69,0.6922867617,10000,1,0.811779,2.83923,1
0.230159,0.45,155.5907,0.6623203567,10000,1,0.816181,2.83461,1
0.241137,0.5,110.2274,0.6804707015,10000,1,0.79692,2.85857,1
0.227556,0.5,117.7414,0.6845198062,5000,0.9,0.851588,2.83086,1
0.216889,0.5,114.2836,0.6569854775,5000,0.8,0.883703,2.84683,1
0.229375,0.45,135.8483,0.6685055917,7000,0.95,0.825468,2.83003,1
0.228689,0.5,112.8389,0.6730530275,5000,0.9,0.842808,2.84753,1
0.22265,0.5,113.8238,0.6752838286,5000,0.85,0.86647,2.83813,1
0.225137,0.5,125.7413,0.7015119233,5000,0.9,0.864834,2.81075,1
0.240247,0.5,111.8028,0.69132082,7000,1,0.802995,2.84548,1
0.231828,0.5,117.3797,0.7043535838,5000,0.95,0.835877,2.8195,1
0.233681,0.45,156.1423,0.6718109757,10000,1,0.81948,2.82199,1
0.228798,0.45,141.5635,0.6624606303,10000,0.95,0.826562,2.83444,1
0.198822,0.45,148.7258,0.5925040971,10000,0.65,0.929639,2.85626,1
0.245295,0.55,91.5238,0.7028316099,10000,1,0.794435,2.86834,1
0.189647,0.35,188.9457,0.5478218539,5000,0.5,0.945678,2.83099,1
0.22675,0.5,125.5767,0.6432356859,10000,0.9,0.843727,2.87077,1
0.233858,0.5,112.1816,0.7044367517,5000,0.95,0.830319,2.82335,1
0.232165,0.45,141.7399,0.6763385311,10000,1,0.811181,2.82866,1
0.239393,0.5,113.9895,0.6972750342,10000,1,0.806733,2.83908,1
0.235017,0.5,109.1803,0.6804499233,7000,0.95,0.81871,2.85153,1
0.222118,0.5,117.0921,0.6684985242,7000,0.85,0.866512,2.84299,1
0.226603,0.5,121.9431,0.6884703409,7000,0.9,0.856177,2.82503,1
0.21064,0.45,139.1889,0.6251843995,5000,0.75,0.896511,2.84082,1
0.226085,0.55,94.4764,0.6633309119,10000,0.85,0.855088,2.88481,1
0.195826,0.4,188.4618,0.5641406703,10000,0.6,0.936635,2.85028,1
0.240548,0.5,112.2195,0.6996036752,7000,1,0.806548,2.83567,1
0.246083,0.55,92.4984,0.6986836493,7000,1,0.795265,2.87075,1
0.200549,0.45,151.2879,0.6018821902,7000,0.65,0.933638,2.8456,1
0.222546,0.5,118.452,0.6810134662,5000,0.85,0.872575,2.82744,1
0.238871,0.5,119.692,0.6993678121,7000,1,0.814043,2.83049,1
0.189637,0.35,179.9363,0.5499183275,5000,0.5,0.944976,2.83348,1
0.192068,0.35,185.463,0.5566528762,5000,0.5,0.946572,2.82104,1
0.188833,0.4,151.3498,0.5439394443,5000,0.5,0.952931,2.86284,1
0.225265,0.45,138.5057,0.6432326392,10000,0.9,0.839153,2.84847,1
0.233663,0.5,119.0448,0.6827904252,10000,0.95,0.829198,2.84202,1
0.192824,0.35,190.0501,0.5549535051,5000,0.5,0.947435,2.82384,1
0.234335,0.5,113.9684,0.672810467,10000,0.95,0.820801,2.85623,1
0.220234,0.45,146.3235,0.6386081208,10000,0.85,0.863338,2.84219,1
0.200195,0.4,146.4055,0.6116155032,3000,0.6,0.936299,2.8058,1
0.223088,0.45,133.485,0.6612076191,5000,0.9,0.842666,2.83118,1
0.190259,0.35,186.8946,0.5427551558,5000,0.5,0.944414,2.83859,1
0.233585,0.5,114.3955,0.6659068525,10000,0.95,0.818686,2.86422,1
0.231405,0.55,97.2065,0.6970401609,5000,0.9,0.848166,2.85143,1
0.205445,0.45,147.3482,0.6016206509,7000,0.7,0.912949,2.85549,1
0.227691,0.45,141.6671,0.6684346615,7000,0.95,0.829688,2.82686,1
0.241635,0.5,100.2533,0.7078749849,5000,1,0.795595,2.83774,1
0.234627,0.5,104.9127,0.6991116968,5000,0.95,0.820066,2.83565,1
0.200535,0.4,170.6516,0.5904157376,7000,0.65,0.921219,2.83337,1
0.215238,0.45,135.2897,0.6834122476,3000,0.8,0.89349,2.78677,1
0.243938,0.55,99.1362,0.7099634334,7000,1,0.808265,2.85114,1
0.217393,0.5,117.0087,0.6365347229,10000,0.8,0.877148,2.86787,1
0.202038,0.4,160.6465,0.6396715412,3000,0.65,0.932791,2.77964,1
0.221373,0.45,144.5988,0.6395568117,10000,0.9,0.842734,2.85033,1
0.230326,0.45,141.0993,0.6701545083,7000,0.95,0.829692,2.82407,1
0.202389,0.4,180.1816,0.5876657934,7000,0.7,0.907356,2.84273,1
0.232153,0.5,115.8364,0.6830098966,7000,0.95,0.826961,2.84314,1
0.238486,0.5,119.2115,0.6769491052,10000,1,0.805262,2.8545,1
0.212311,0.45,151.4977,0.6273540122,7000,0.8,0.88442,2.84208,1
0.222273,0.55,88.8104,0.6471180416,10000,0.8,0.865374,2.89636,1
0.23818,0.5,114.1455,0.7136674501,5000,1,0.813754,2.82051,1
0.230963,0.55,96.9911,0.6864056928,7000,0.9,0.843222,2.86292,1
0.222143,0.5,113.7275,0.6428664431,10000,0.85,0.854646,2.87368,1
0.219417,0.45,139.2057,0.6559897962,5000,0.85,0.86582,2.82574,1
0.203602,0.4,154.1481,0.6116210243,5000,0.7,0.903701,2.82566,1
0.243932,0.55,96.9663,0.7166876666,7000,1,0.807039,2.84819,1
0.223433,0.5,110.1581,0.6417623462,10000,0.85,0.850875,2.87704,1
0.218985,0.5,116.3853,0.6477592704,5000,0.8,0.881203,2.85555,1
0.231561,0.5,122.1924,0.7049766952,5000,0.95,0.84107,2.81541,1
0.234819,0.5,109.9873,0.7012154928,5000,0.95,0.827133,2.82703,1
0.231333,0.5,118.2057,0.6817130218,7000,0.95,0.829239,2.84301,1
0.218071,0.45,136.4311,0.6403417099,7000,0.85,0.857923,2.84612,1
0.239116,0.5,109.0147,0.6981387701,7000,1,0.802412,2.84102,1
0.226905,0.5,118.0352,0.6943819266,5000,0.9,0.855414,2.82114,1
0.213188,0.45,143.3686,0.6257679522,10000,0.8,0.878001,2.85073,1
0.194255,0.45,139.7462,0.5739260949,7000,0.55,0.956477,2.86053,1
0.190414,0.35,193.0896,0.5404731292,7000,0.5,0.944962,2.84006,1
0.188007,0.35,177.5427,0.543538316,5000,0.5,0.94312,2.84031,1
0.196504,0.4,154.2604,0.5967225831,3000,0.55,0.951353,2.81025,1
0.207587,0.45,152.6967,0.6086285359,10000,0.75,0.897868,2.85397,1
0.20526,0.4,169.1655,0.6072691904,5000,0.7,0.909395,2.82293,1
0.199666,0.4,179.7305,0.5683217847,10000,0.65,0.918623,2.85684,1
0.235445,0.45,137.2236,0.6969256782,7000,1,0.814597,2.80822,1
